Year,Quarter,Ticker,Open,Close
2016,4,TXN,51.78370547254144,52.3411865234375
2016,4,TXN,53.29354829286088,53.432918548583984
2016,4,TXN,53.432917697484314,54.06782531738281
2016,4,TXN,52.49603505594016,54.03684616088867
2016,4,TXN,54.1994487503087,53.5335693359375
2016,4,TXN,53.44063826340257,54.083290100097656
2016,4,TXN,54.30784313375769,54.214927673339844
2016,4,TXN,54.35430759523974,54.9969596862793
2016,4,TXN,54.981473222324524,55.12858200073242
2016,4,TXN,55.10535983270062,55.80995559692383
2016,4,TXN,55.62410227697221,56.212554931640625
2016,4,TXN,56.328707603041615,57.04878616333008
2016,4,TXN,57.3662548952956,57.606285095214844
2016,4,TXN,57.59077476849307,57.3430061340332
2016,4,TXN,57.19587355763474,57.62946701049805
2016,4,TXN,57.52111842952122,57.70694351196289
2016,4,TXN,57.80759903174544,57.606285095214844
2016,4,TXN,57.815319238182795,57.24235534667969
2016,4,TXN,57.20364593954061,54.51690673828125
2016,4,TXN,54.19169454093339,54.756919860839844
2016,4,TXN,55.236975924367144,54.594329833984375
2016,4,TXN,55.05888664836938,55.26020050048828
2016,4,TXN,55.360862821155784,55.902854919433594
2016,4,TXN,55.995785672291966,55.848670959472656
2016,4,TXN,56.01899007669455,55.74024963378906
2016,4,TXN,55.66283707918366,55.53895568847656
2016,4,TXN,55.70929941717898,56.677146911621094
2016,4,TXN,56.9481528529793,56.13515853881836
2016,4,TXN,56.313240903373845,56.8707160949707
2016,4,TXN,56.80102242836532,56.437110900878906
2016,4,TXN,56.607444560588974,56.9636116027832
2016,4,TXN,57.242355066298245,57.3275260925293
2016,4,TXN,57.466896945928596,57.42818069458008
2016,4,TXN,57.490139906855575,57.45142364501953
2016,4,TXN,57.38172215147928,57.59077453613281
2016,4,TXN,57.62176712720066,57.97019577026367
2016,4,TXN,58.039875057183444,57.33528518676758
2016,4,TXN,57.172662918119094,57.41269302368164
2016,4,TXN,57.62951054616747,56.49906539916992
2017,1,TXN,56.932654438163304,56.971370697021484
2017,1,TXN,57.02554817448715,56.90166091918945
2017,1,TXN,56.74683885574171,56.46035385131836
2017,1,TXN,56.42935702997817,57.41269302368164
2017,1,TXN,57.69145382838297,57.55982208251953
2017,1,TXN,57.77661252155529,57.76112365722656
2017,1,TXN,57.792095251162806,58.22568893432617
2017,1,TXN,58.07083569341718,57.95469284057617
2017,1,TXN,57.939197886860924,58.070823669433594
2017,1,TXN,57.815338450333364,57.675968170166016
2017,1,TXN,57.86177646323913,57.59077453613281
2017,1,TXN,57.46689749984302,57.20363998413086
2017,1,TXN,57.42042593772439,57.87724685668945
2017,1,TXN,57.91601037936472,58.63608932495117
2017,1,TXN,58.99223620716061,59.68134307861328
2017,1,TXN,60.17687117302958,60.842750549316406
2017,1,TXN,60.40915017417621,61.369258880615234
2017,1,TXN,61.603029076358524,60.80046081542969
2017,1,TXN,60.40306425981006,60.699161529541016
2017,1,TXN,60.30955995968278,58.860260009765625
2017,1,TXN,59.26543583757931,59.4290657043457
2017,1,TXN,58.91481096972417,59.13298416137695
2017,1,TXN,59.44466553911152,59.60829544067383
2017,1,TXN,59.51480460257589,59.39013671875
2017,1,TXN,59.50699638802764,59.35894775390625
2017,1,TXN,59.60047919477388,59.17971420288086
2017,1,TXN,59.45245305990421,58.67325973510742
2017,1,TXN,58.92260287735585,58.56417465209961
2017,1,TXN,58.85247819958509,58.84468460083008
2017,1,TXN,58.79793159965504,58.93818664550781
2017,1,TXN,58.94598185806287,58.96156311035156
2017,1,TXN,59.06284430485875,59.41347885131836
2017,1,TXN,59.30440727470564,59.56154251098633
2017,1,TXN,59.834244448173,60.060211181640625
2017,1,TXN,60.153727969090085,60.17710876464844
2017,1,TXN,60.177109868531005,60.10697937011719
2017,1,TXN,59.95112111695368,60.18487548828125
2017,1,TXN,60.23943445355991,60.14593505859375
2017,1,TXN,60.044627012081314,59.701786041259766
2017,1,TXN,60.09918229617079,60.89396286010742
2017,1,TXN,61.057578199548175,60.83940505981445
2017,1,TXN,60.93291067893819,60.66798782348633
2017,1,TXN,60.53553111157883,61.01862716674805
2017,1,TXN,61.04979050698207,61.64977264404297
2017,1,TXN,61.899106322529576,61.82118225097656
2017,1,TXN,61.93807231292171,61.657562255859375
2017,1,TXN,62.11730472528749,62.592613220214844
2017,1,TXN,62.58481600086088,63.1302490234375
2017,1,TXN,63.075712577962115,63.18479919433594
2017,1,TXN,63.44192633439433,63.753604888916016
2017,1,TXN,63.88606565845151,63.66789245605469
